txn_id,user_id,initiated_at,txn_value_inr,bank_name,device_type,network_type,app_version,txn_success,final_error_code
TX100264,3447,2025-08-05 05:39:22.001158,50.0,Axis,iOS,5G,7.4.1,True,
TX100265,1046,2025-07-23 21:14:21.001158,50.0,HDFC,iOS,WiFi,7.4.1,True,
TX100266,1694,2025-07-15 14:12:29.001158,50.0,Axis,Android,5G,7.4.0,True,
TX100267,3437,2025-07-21 14:19:47.001158,50.0,SBI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX100268,563,2025-08-29 20:12:55.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX100269,2486,2025-07-15 14:27:57.001158,50.0,PNB,Android,4G,7.3.1,False,USER_ABORT
TX100270,3355,2025-07-13 20:04:05.001158,50.0,ICICI,iOS,4G,7.3.1,False,INCORRECT_PIN
TX100271,226,2025-07-03 09:11:51.001158,50.0,ICICI,iOS,WiFi,7.3.1,True,
TX100272,4894,2025-07-05 09:40:46.001158,66.76,ICICI,Android,4G,7.4.0,True,
TX100273,960,2025-08-03 22:36:52.001158,50.0,SBI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100274,4549,2025-07-16 05:55:20.001158,50.0,Axis,Android,5G,7.4.1,True,
TX100275,3068,2025-07-30 14:00:07.001158,50.0,SBI,Android,WiFi,7.4.1,False,USER_ABORT
TX100276,816,2025-08-29 12:25:38.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX100277,4755,2025-07-06 09:49:22.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX100278,4643,2025-07-05 08:49:23.001158,50.0,PNB,Android,4G,7.3.1,True,
TX100279,3121,2025-08-12 09:12:13.001158,50.0,ICICI,Android,5G,7.4.0,False,USER_ABORT
TX100280,17,2025-08-18 09:13:59.001158,50.0,SBI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX100281,1244,2025-07-20 09:16:08.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX100282,2206,2025-08-10 14:34:16.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX100283,2525,2025-08-12 16:01:21.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX100284,1070,2025-08-17 09:30:45.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100285,3445,2025-07-14 03:58:21.001158,50.0,ICICI,iOS,5G,7.4.1,True,
TX100286,2566,2025-08-24 17:37:31.001158,50.0,SBI,Android,5G,7.4.0,True,
TX100287,1061,2025-07-26 18:48:42.001158,50.0,HDFC,iOS,4G,7.3.1,False,INCORRECT_PIN
TX100288,2328,2025-08-11 10:01:46.001158,50.0,PNB,Android,4G,7.4.0,False,INCORRECT_PIN
TX100289,3421,2025-08-18 14:41:16.001158,50.0,Axis,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX100290,302,2025-08-09 23:25:38.001158,50.0,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX100291,4277,2025-08-27 11:37:23.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100292,607,2025-07-14 10:14:27.001158,50.0,ICICI,Android,4G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX100293,3171,2025-07-05 12:18:26.001158,50.0,PNB,Android,5G,7.4.1,True,
TX100294,700,2025-07-05 23:00:16.001158,50.0,SBI,Android,4G,7.4.1,True,
TX100295,1140,2025-07-03 07:29:30.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX100296,191,2025-07-19 07:34:07.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100297,2301,2025-08-28 15:12:41.001158,50.0,ICICI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100298,981,2025-08-15 21:53:12.001158,50.0,PNB,iOS,5G,7.4.1,False,NETWORK_TIMEOUT
TX100299,2976,2025-07-14 02:36:45.001158,50.0,Axis,iOS,4G,7.3.1,True,
TX100300,1185,2025-07-06 07:58:57.001158,50.0,Axis,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX100301,3328,2025-08-28 22:28:20.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX100302,3395,2025-08-12 19:20:50.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX100303,128,2025-07-20 18:26:30.001158,50.0,ICICI,iOS,4G,7.4.0,False,NETWORK_TIMEOUT
TX100304,2066,2025-07-11 16:36:17.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX100305,1817,2025-08-15 23:05:24.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX100306,570,2025-07-20 02:41:36.001158,50.0,SBI,Android,4G,7.4.1,False,USER_ABORT
TX100307,1896,2025-08-31 02:30:13.001158,50.0,SBI,iOS,4G,7.4.1,False,USER_ABORT
TX100308,2734,2025-07-15 21:06:46.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX100309,3864,2025-07-15 13:24:11.001158,50.0,Axis,Android,4G,7.4.0,False,USER_ABORT
TX100310,4722,2025-08-22 15:28:18.001158,50.0,PNB,Android,5G,7.3.1,True,
TX100311,4015,2025-08-30 19:58:33.001158,50.0,HDFC,iOS,5G,7.4.1,False,NETWORK_TIMEOUT
TX100312,2902,2025-07-15 07:12:13.001158,50.0,ICICI,iOS,WiFi,7.3.1,True,
TX100313,1687,2025-08-18 07:03:42.001158,50.0,SBI,Android,4G,7.3.1,True,
TX100314,3010,2025-08-23 21:02:29.001158,50.0,PNB,Android,4G,7.4.0,True,
TX100315,155,2025-08-05 13:26:07.001158,50.0,ICICI,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX100316,2538,2025-07-22 04:58:11.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100317,1410,2025-07-30 12:30:18.001158,50.0,Axis,iOS,5G,7.4.1,True,
TX100318,4058,2025-07-14 17:05:18.001158,50.0,SBI,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX100319,785,2025-07-31 03:44:28.001158,50.0,ICICI,Android,5G,7.4.1,False,USER_ABORT
TX100320,3176,2025-08-01 20:56:56.001158,50.0,PNB,Android,5G,7.3.1,True,
TX100321,4342,2025-07-24 23:30:41.001158,50.0,SBI,Android,WiFi,7.3.1,False,USER_ABORT
TX100322,2807,2025-07-12 10:05:04.001158,50.0,ICICI,iOS,4G,7.4.0,True,
TX100323,538,2025-08-24 22:25:27.001158,50.0,PNB,Android,4G,7.3.1,True,
TX100324,1842,2025-07-29 18:17:55.001158,60.0,HDFC,Android,4G,7.4.1,True,
TX100325,2456,2025-07-13 08:19:02.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX100326,525,2025-08-14 05:37:05.001158,50.0,PNB,Android,WiFi,7.3.1,True,
TX100327,2951,2025-08-11 21:10:22.001158,50.0,Axis,Android,4G,7.4.1,True,
TX100328,4132,2025-07-23 03:19:10.001158,50.0,SBI,iOS,5G,7.3.1,False,USER_ABORT
TX100329,4781,2025-07-17 21:51:10.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX100330,4116,2025-08-18 05:16:47.001158,50.0,SBI,iOS,4G,7.3.1,True,
TX100331,2369,2025-08-02 01:49:57.001158,50.0,Axis,Android,4G,7.3.1,False,UPI_LIMIT_EXCEEDED
TX100332,3848,2025-08-21 03:02:39.001158,50.0,Axis,iOS,4G,7.4.1,True,
TX100333,4496,2025-08-13 19:01:42.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX100334,2702,2025-08-26 00:43:56.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX100335,972,2025-08-30 12:42:05.001158,50.0,SBI,Android,5G,7.4.1,False,USER_ABORT
TX100336,1167,2025-08-11 09:24:11.001158,50.0,Axis,iOS,4G,7.3.1,True,
TX100337,4930,2025-07-23 05:45:05.001158,50.0,Axis,Android,4G,7.4.1,True,
TX100338,2775,2025-07-08 01:52:47.001158,50.0,PNB,Android,WiFi,7.3.1,True,
TX100339,1983,2025-08-22 07:09:40.001158,50.0,Axis,iOS,4G,7.4.0,False,NETWORK_TIMEOUT
TX100340,854,2025-07-12 12:01:05.001158,50.0,Axis,Android,WiFi,7.3.1,False,USER_ABORT
TX100341,4147,2025-07-08 03:47:25.001158,50.0,Axis,Android,4G,7.3.1,False,BANK_DOWN
TX100342,3737,2025-08-03 14:22:07.001158,50.0,ICICI,Android,4G,7.4.1,False,USER_ABORT
TX100343,3770,2025-08-26 05:44:59.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100344,575,2025-08-31 17:21:24.001158,50.0,PNB,Android,WiFi,7.4.1,False,UPI_LIMIT_EXCEEDED
TX100345,3262,2025-07-19 13:50:39.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100346,1149,2025-07-21 01:09:26.001158,50.0,HDFC,Android,4G,7.3.1,False,INCORRECT_PIN
TX100347,1716,2025-08-10 15:01:00.001158,50.0,SBI,Android,4G,7.4.0,False,USER_ABORT
TX100348,4778,2025-07-07 16:34:03.001158,50.0,HDFC,Android,5G,7.3.1,True,
TX100349,4934,2025-07-13 21:04:35.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX100350,3855,2025-07-23 17:19:56.001158,50.0,SBI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100351,2492,2025-08-27 16:17:40.001158,50.0,SBI,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100352,2661,2025-08-07 11:27:03.001158,50.0,ICICI,iOS,WiFi,7.3.1,False,NETWORK_TIMEOUT
TX100353,3125,2025-08-11 19:50:40.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX100354,3052,2025-07-26 02:17:09.001158,50.0,Axis,iOS,5G,7.4.1,True,
TX100355,5,2025-08-09 08:51:02.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX100356,4870,2025-08-21 20:52:32.001158,50.0,ICICI,iOS,5G,7.4.1,False,INCORRECT_PIN
TX100357,877,2025-07-25 18:05:17.001158,50.0,SBI,iOS,WiFi,7.4.0,True,
TX100358,992,2025-08-23 14:29:16.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100359,4143,2025-08-08 22:20:15.001158,50.0,HDFC,Android,WiFi,7.4.0,True,
TX100360,4365,2025-08-09 09:16:10.001158,50.0,Axis,Android,WiFi,7.4.1,True,
TX100361,4466,2025-08-10 02:42:29.001158,50.0,Axis,Android,4G,7.4.0,True,
TX100362,636,2025-08-25 00:49:03.001158,50.0,SBI,iOS,5G,7.3.1,False,NETWORK_TIMEOUT
TX100363,1694,2025-07-29 12:30:08.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX100364,1683,2025-08-06 00:35:19.001158,50.0,SBI,Android,4G,7.3.1,True,
TX100365,4753,2025-07-05 11:30:02.001158,50.0,PNB,Android,4G,7.3.1,True,
TX100366,120,2025-08-09 14:40:26.001158,50.0,PNB,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100367,831,2025-07-19 05:03:28.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100368,3676,2025-07-30 18:35:14.001158,50.0,ICICI,iOS,5G,7.3.1,False,USER_ABORT
TX100369,1370,2025-07-04 19:33:39.001158,50.0,Axis,Android,5G,7.4.0,False,USER_ABORT
TX100370,741,2025-07-25 07:10:59.001158,50.0,Axis,iOS,5G,7.4.0,True,
TX100371,117,2025-07-16 18:11:30.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX100372,2839,2025-08-20 17:55:14.001158,50.0,PNB,Android,4G,7.3.1,True,
TX100373,1151,2025-08-12 18:05:32.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX100374,1932,2025-08-06 00:04:26.001158,50.0,ICICI,iOS,4G,7.4.1,False,NETWORK_TIMEOUT
TX100375,1013,2025-07-21 09:23:32.001158,50.0,Axis,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100376,1665,2025-08-23 04:53:21.001158,50.0,ICICI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX100377,1082,2025-08-27 04:56:13.001158,50.0,Axis,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX100378,4730,2025-08-20 06:52:04.001158,50.0,SBI,iOS,WiFi,7.3.1,True,
TX100379,513,2025-08-25 08:13:49.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100380,2850,2025-08-24 12:26:19.001158,50.0,SBI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX100381,560,2025-08-21 08:48:16.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100382,3673,2025-08-10 20:18:12.001158,53.22,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX100383,4584,2025-07-21 11:14:43.001158,50.0,PNB,iOS,4G,7.4.0,True,
TX100384,4993,2025-07-24 03:23:59.001158,50.0,ICICI,iOS,5G,7.4.1,False,NETWORK_TIMEOUT
TX100385,3344,2025-08-05 03:18:30.001158,50.0,Axis,Android,WiFi,7.4.1,True,
TX100386,4071,2025-08-13 08:30:21.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX100387,4800,2025-07-19 12:18:12.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100388,1471,2025-08-14 12:05:15.001158,50.0,ICICI,Android,5G,7.4.0,True,
TX100389,581,2025-07-16 22:32:02.001158,50.0,ICICI,iOS,4G,7.4.1,False,USER_ABORT
TX100390,2295,2025-07-09 16:07:23.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX100391,3148,2025-08-19 05:42:30.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100392,4250,2025-08-19 01:09:42.001158,50.0,ICICI,Android,4G,7.4.1,False,NETWORK_TIMEOUT
TX100393,1680,2025-07-18 07:18:17.001158,50.0,ICICI,Android,4G,7.3.1,False,USER_ABORT
TX100394,3507,2025-08-20 00:52:51.001158,50.0,PNB,Android,5G,7.4.1,True,
TX100395,2745,2025-08-15 06:05:21.001158,50.0,PNB,Android,5G,7.4.0,True,
TX100396,3357,2025-08-26 14:18:13.001158,50.0,PNB,iOS,4G,7.4.0,True,
TX100397,4046,2025-08-30 14:52:32.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100398,1244,2025-07-17 15:53:32.001158,50.0,PNB,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100399,3119,2025-08-09 21:53:10.001158,50.0,Axis,iOS,WiFi,7.3.1,True,
TX100400,2142,2025-08-24 20:19:35.001158,50.0,SBI,Android,4G,7.3.1,False,NETWORK_TIMEOUT
TX100401,3060,2025-08-12 11:05:15.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX100402,4549,2025-07-05 13:40:30.001158,50.0,SBI,Android,5G,7.4.1,True,
TX100403,2960,2025-08-06 21:23:57.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100404,2266,2025-08-06 14:16:28.001158,50.0,SBI,Android,4G,7.3.1,False,USER_ABORT
TX100405,2480,2025-08-20 19:33:07.001158,50.0,SBI,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100406,4647,2025-08-31 09:52:01.001158,50.0,Axis,iOS,4G,7.4.0,True,
TX100407,1636,2025-08-12 18:48:28.001158,50.0,HDFC,iOS,5G,7.4.0,True,
TX100408,1758,2025-08-30 02:31:51.001158,50.0,HDFC,iOS,4G,7.3.1,True,
TX100409,4453,2025-07-05 08:14:22.001158,50.0,Axis,Android,5G,7.4.0,True,
TX100410,2071,2025-08-28 21:39:47.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100411,2850,2025-08-21 14:46:19.001158,50.0,PNB,iOS,4G,7.3.1,False,USER_ABORT
TX100412,3252,2025-08-27 04:32:20.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX100413,3731,2025-08-17 09:45:06.001158,50.0,HDFC,iOS,4G,7.4.1,True,
TX100414,2490,2025-08-21 23:45:15.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX100415,1632,2025-08-24 08:42:55.001158,50.0,SBI,Android,4G,7.4.1,True,
TX100416,2817,2025-07-15 13:10:29.001158,50.0,SBI,Android,WiFi,7.4.1,True,
TX100417,1016,2025-08-27 09:33:13.001158,65.12,HDFC,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX100418,1349,2025-07-30 20:29:58.001158,50.0,PNB,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX100419,4612,2025-07-12 10:52:35.001158,50.0,SBI,Android,4G,7.3.1,True,
TX100420,3088,2025-08-01 20:58:04.001158,50.09,SBI,Android,4G,7.3.1,True,
TX100421,2840,2025-07-30 10:13:59.001158,50.0,SBI,iOS,4G,7.4.0,True,
TX100422,336,2025-08-21 02:17:25.001158,50.0,Axis,iOS,5G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX100423,4593,2025-07-15 04:28:58.001158,50.0,HDFC,Android,4G,7.3.1,True,
TX100424,896,2025-07-12 02:42:46.001158,50.0,HDFC,Android,5G,7.4.0,False,INCORRECT_PIN
TX100425,3547,2025-08-29 01:32:29.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100426,852,2025-08-06 23:21:07.001158,50.0,HDFC,Android,WiFi,7.4.1,True,
TX100427,1688,2025-07-27 19:16:44.001158,50.0,SBI,Android,4G,7.4.1,False,INCORRECT_PIN
TX100428,1932,2025-08-16 17:40:44.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100429,3747,2025-07-03 07:19:38.001158,50.0,SBI,iOS,5G,7.4.1,True,
TX100430,2428,2025-07-24 02:38:29.001158,50.0,Axis,iOS,WiFi,7.4.1,True,
TX100431,1569,2025-08-15 22:02:40.001158,50.0,ICICI,Android,5G,7.3.1,False,USER_ABORT
TX100432,4001,2025-08-17 22:21:54.001158,50.0,Axis,Android,4G,7.4.1,True,
TX100433,2739,2025-08-30 15:44:10.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100434,3499,2025-08-12 12:53:11.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX100435,3914,2025-07-09 16:43:54.001158,50.0,SBI,Android,4G,7.4.1,True,
TX100436,1067,2025-08-19 21:40:40.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100437,4381,2025-08-16 17:46:10.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX100438,2445,2025-07-29 07:38:01.001158,60.68,HDFC,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100439,4108,2025-07-03 16:14:46.001158,50.0,Axis,Android,5G,7.4.0,True,
TX100440,3374,2025-07-30 15:46:44.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX100441,3970,2025-07-31 16:57:20.001158,50.0,Axis,Android,4G,7.3.1,False,BANK_DOWN
TX100442,2547,2025-08-21 00:27:01.001158,50.0,SBI,Android,4G,7.4.1,True,
TX100443,754,2025-08-02 07:57:55.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX100444,2083,2025-08-29 16:00:47.001158,50.0,SBI,Android,5G,7.3.1,True,
TX100445,2775,2025-08-26 01:27:52.001158,50.0,ICICI,Android,5G,7.4.1,True,
TX100446,2897,2025-08-15 17:48:39.001158,50.0,HDFC,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX100447,4186,2025-08-12 02:02:55.001158,50.0,SBI,Android,4G,7.3.1,True,
TX100448,776,2025-07-06 01:02:35.001158,59.16,Axis,Android,4G,7.4.1,True,
TX100449,1626,2025-08-13 17:46:06.001158,50.0,ICICI,Android,4G,7.4.1,True,
TX100450,3070,2025-07-22 05:35:01.001158,50.0,HDFC,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX100451,418,2025-08-21 02:40:54.001158,50.0,SBI,iOS,4G,7.4.0,False,BANK_DOWN
TX100452,115,2025-07-19 00:16:57.001158,50.0,ICICI,iOS,WiFi,7.4.1,True,
TX100453,617,2025-07-15 09:29:51.001158,50.0,PNB,Android,4G,7.4.0,False,USER_ABORT
TX100454,3975,2025-07-07 00:40:49.001158,50.0,ICICI,iOS,4G,7.3.1,False,USER_ABORT
TX100455,3268,2025-08-04 15:12:13.001158,61.35,PNB,Android,4G,7.4.0,True,
TX100456,826,2025-07-05 08:46:34.001158,50.0,SBI,iOS,5G,7.4.0,False,NETWORK_TIMEOUT
TX100457,1517,2025-07-04 16:25:18.001158,50.0,ICICI,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX100458,3147,2025-07-22 09:58:02.001158,50.0,Axis,Android,5G,7.4.0,True,
TX100459,413,2025-07-21 21:42:30.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100460,729,2025-08-18 23:45:03.001158,67.22,SBI,Android,4G,7.4.0,True,
TX100461,3349,2025-07-21 14:37:37.001158,50.0,ICICI,iOS,4G,7.3.1,True,
TX100462,2809,2025-08-20 04:47:05.001158,50.0,ICICI,Android,5G,7.3.1,True,
TX100463,676,2025-08-13 10:58:02.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100464,3466,2025-08-04 04:16:40.001158,50.0,Axis,Android,WiFi,7.4.0,True,
TX100465,2505,2025-07-13 05:18:12.001158,50.0,Axis,iOS,4G,7.4.1,True,
TX100466,2968,2025-08-26 01:51:32.001158,50.0,ICICI,Android,4G,7.4.0,False,USER_ABORT
TX100467,2787,2025-07-07 18:54:11.001158,50.0,SBI,Android,4G,7.3.1,False,INCORRECT_PIN
TX100468,1123,2025-07-27 17:05:41.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX100469,4080,2025-07-06 03:54:48.001158,50.0,Axis,Android,5G,7.3.1,False,USER_ABORT
TX100470,1572,2025-08-20 01:46:18.001158,50.0,PNB,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX100471,2144,2025-07-08 00:36:38.001158,50.0,SBI,Android,5G,7.4.1,True,
TX100472,1688,2025-07-14 04:34:43.001158,50.0,ICICI,iOS,4G,7.3.1,True,
TX100473,4133,2025-08-02 09:01:11.001158,50.0,HDFC,Android,4G,7.3.1,False,USER_ABORT
TX100474,3852,2025-08-17 03:08:36.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100475,3441,2025-07-11 15:14:23.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100476,3767,2025-08-04 06:35:19.001158,50.0,ICICI,Android,4G,7.4.0,True,
TX100477,2327,2025-08-10 17:46:32.001158,50.0,SBI,Android,WiFi,7.4.1,False,USER_ABORT
TX100478,2915,2025-07-15 23:40:33.001158,50.0,Axis,Android,5G,7.4.1,False,USER_ABORT
TX100479,4969,2025-07-30 05:57:30.001158,50.0,Axis,Android,5G,7.4.1,True,
TX100480,3953,2025-07-07 17:08:54.001158,50.0,PNB,Android,4G,7.4.0,True,
TX100481,596,2025-07-09 05:56:49.001158,50.0,SBI,Android,4G,7.3.1,True,
TX100482,729,2025-07-11 16:05:19.001158,50.0,ICICI,iOS,4G,7.3.1,False,INCORRECT_PIN
TX100483,1366,2025-07-26 02:39:01.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX100484,4493,2025-07-11 01:30:46.001158,50.0,HDFC,Android,5G,7.4.0,False,USER_ABORT
TX100485,699,2025-08-23 13:36:01.001158,50.0,ICICI,Android,4G,7.3.1,False,INCORRECT_PIN
TX100486,396,2025-08-09 09:23:08.001158,50.0,Axis,iOS,WiFi,7.3.1,True,
TX100487,4172,2025-08-05 15:47:27.001158,50.0,SBI,Android,WiFi,7.4.1,False,NETWORK_TIMEOUT
TX100488,4361,2025-08-14 08:27:56.001158,50.0,PNB,iOS,4G,7.4.0,False,NETWORK_TIMEOUT
TX100489,2503,2025-08-03 23:15:42.001158,50.0,Axis,Android,5G,7.4.1,False,UPI_LIMIT_EXCEEDED
TX100490,1820,2025-07-24 07:04:45.001158,50.0,Axis,Android,5G,7.4.1,True,
TX100491,718,2025-08-23 12:39:10.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100492,2783,2025-08-03 14:01:45.001158,50.0,HDFC,Android,WiFi,7.4.0,False,UPI_LIMIT_EXCEEDED
TX100493,4947,2025-08-09 00:01:04.001158,50.0,Axis,Android,4G,7.3.1,False,USER_ABORT
TX100494,3578,2025-07-05 18:15:07.001158,59.81,HDFC,Android,5G,7.4.1,True,
TX100495,144,2025-07-22 23:24:47.001158,50.0,PNB,Android,4G,7.4.0,False,NETWORK_TIMEOUT
TX100496,4981,2025-07-26 19:16:24.001158,50.0,SBI,Android,4G,7.4.1,True,
TX100497,3141,2025-08-13 19:31:37.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100498,4492,2025-07-17 12:02:54.001158,50.0,ICICI,Android,WiFi,7.3.1,False,UPI_LIMIT_EXCEEDED
TX100499,2939,2025-08-26 06:26:35.001158,50.0,HDFC,Android,4G,7.4.0,True,
TX100500,3637,2025-07-13 09:15:39.001158,50.0,HDFC,Android,4G,7.4.0,False,INCORRECT_PIN
TX100501,3223,2025-07-08 15:13:57.001158,50.0,HDFC,Android,4G,7.4.0,False,USER_ABORT
TX100502,1168,2025-07-31 09:19:36.001158,50.0,Axis,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX100503,2617,2025-08-23 05:00:07.001158,50.0,ICICI,Android,5G,7.4.1,False,NETWORK_TIMEOUT
TX100504,1063,2025-08-20 13:22:21.001158,50.0,HDFC,Android,5G,7.3.1,False,USER_ABORT
TX100505,2157,2025-07-10 13:51:35.001158,50.0,SBI,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100506,2983,2025-08-19 16:11:51.001158,50.0,HDFC,iOS,5G,7.4.1,True,
TX100507,3295,2025-07-11 13:25:13.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX100508,4730,2025-07-11 01:24:02.001158,50.0,Axis,Android,5G,7.3.1,False,INCORRECT_PIN
TX100509,1157,2025-07-24 23:00:21.001158,50.0,SBI,Android,WiFi,7.3.1,True,
TX100510,733,2025-08-05 20:59:31.001158,50.0,SBI,Android,4G,7.4.0,False,UPI_LIMIT_EXCEEDED
TX100511,4331,2025-08-02 18:36:00.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100512,4847,2025-08-02 20:28:39.001158,50.0,HDFC,Android,WiFi,7.3.1,True,
TX100513,954,2025-08-22 04:52:27.001158,50.0,HDFC,Android,5G,7.3.1,False,NETWORK_TIMEOUT
TX100514,2540,2025-07-24 21:14:12.001158,50.0,Axis,Android,WiFi,7.3.1,True,
TX100515,3325,2025-08-28 10:53:36.001158,50.0,HDFC,Android,4G,7.4.1,True,
TX100516,3302,2025-08-28 16:12:38.001158,50.0,ICICI,Android,WiFi,7.4.1,False,BANK_DOWN
TX100517,1543,2025-08-14 03:54:54.001158,50.0,ICICI,Android,5G,7.4.0,False,BANK_DOWN
TX100518,1192,2025-08-26 12:12:23.001158,50.0,SBI,Android,4G,7.4.0,True,
TX100519,2994,2025-08-21 09:30:27.001158,50.0,Axis,Android,4G,7.4.1,True,
TX100520,2682,2025-07-10 00:08:50.001158,52.37,ICICI,Android,4G,7.4.0,True,
TX100521,1218,2025-07-04 12:59:47.001158,50.0,HDFC,Android,WiFi,7.4.1,False,USER_ABORT
TX100522,1541,2025-07-21 01:23:38.001158,50.0,Axis,Android,5G,7.4.0,False,NETWORK_TIMEOUT
TX100523,3237,2025-08-23 10:51:02.001158,50.0,SBI,Android,WiFi,7.4.0,False,NETWORK_TIMEOUT
TX100524,2387,2025-08-10 16:17:06.001158,50.0,PNB,Android,4G,7.4.1,True,
TX100525,3720,2025-08-12 04:32:30.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
TX100526,1389,2025-08-31 14:48:54.001158,50.0,ICICI,Android,4G,7.3.1,True,
TX100527,1857,2025-08-10 14:55:25.001158,50.0,Axis,iOS,4G,7.4.0,False,USER_ABORT
TX100528,1366,2025-08-04 06:09:23.001158,50.0,Axis,Android,4G,7.3.1,True,
TX100529,500,2025-07-15 04:34:08.001158,50.0,ICICI,Android,WiFi,7.3.1,True,
