txn_id,stage,event_time,success,error_code
TX100104,amount_entered,2025-08-27 01:43:37.001158,,
TX100104,abandoned_after_amount,2025-08-27 01:43:47.001158,False,UPI_LIMIT_EXCEEDED
TX100105,init,2025-07-28 16:11:41.001158,,
TX100105,amount_entered,2025-07-28 16:11:58.001158,,
TX100105,pin_entered,2025-07-28 16:12:03.001158,,
TX100105,bank_auth,2025-07-28 16:12:08.001158,,
TX100105,completed,2025-07-28 16:12:14.001158,False,NETWORK_TIMEOUT
TX100106,init,2025-07-30 15:13:42.001158,,
TX100106,amount_entered,2025-07-30 15:13:50.001158,,
TX100106,pin_entered,2025-07-30 15:14:02.001158,,
TX100106,fail_before_bank,2025-07-30 15:14:06.001158,False,USER_ABORT
TX100107,init,2025-07-14 20:38:17.001158,,
TX100107,amount_entered,2025-07-14 20:38:20.001158,,
TX100107,pin_entered,2025-07-14 20:38:43.001158,,
TX100107,bank_auth,2025-07-14 20:39:01.001158,,
TX100107,completed,2025-07-14 20:39:10.001158,True,
TX100108,init,2025-07-15 05:46:30.001158,,
TX100108,amount_entered,2025-07-15 05:46:45.001158,,
TX100108,pin_entered,2025-07-15 05:46:53.001158,,
TX100108,bank_auth,2025-07-15 05:47:18.001158,,
TX100108,completed,2025-07-15 05:47:27.001158,True,
TX100109,init,2025-08-26 04:18:19.001158,,
TX100109,amount_entered,2025-08-26 04:18:30.001158,,
TX100109,pin_entered,2025-08-26 04:18:48.001158,,
TX100109,bank_auth,2025-08-26 04:18:51.001158,,
TX100109,completed,2025-08-26 04:18:55.001158,False,NETWORK_TIMEOUT
TX100110,init,2025-07-09 00:38:01.001158,,
TX100110,amount_entered,2025-07-09 00:38:20.001158,,
TX100110,pin_entered,2025-07-09 00:38:31.001158,,
TX100110,bank_auth,2025-07-09 00:38:57.001158,,
TX100110,completed,2025-07-09 00:39:01.001158,True,
TX100111,init,2025-07-23 02:56:20.001158,,
TX100111,amount_entered,2025-07-23 02:56:39.001158,,
TX100111,abandoned_after_amount,2025-07-23 02:56:58.001158,False,UPI_LIMIT_EXCEEDED
TX100112,init,2025-07-28 01:16:23.001158,,
TX100112,amount_entered,2025-07-28 01:16:37.001158,,
TX100112,pin_entered,2025-07-28 01:16:42.001158,,
TX100112,fail_before_bank,2025-07-28 01:17:00.001158,False,NETWORK_TIMEOUT
TX100113,init,2025-07-09 07:07:42.001158,,
TX100113,amount_entered,2025-07-09 07:07:59.001158,,
TX100113,pin_entered,2025-07-09 07:08:05.001158,,
TX100113,bank_auth,2025-07-09 07:08:31.001158,,
TX100113,completed,2025-07-09 07:08:32.001158,True,
TX100114,init,2025-07-19 13:43:09.001158,,
TX100114,amount_entered,2025-07-19 13:43:28.001158,,
TX100114,pin_entered,2025-07-19 13:43:50.001158,,
TX100114,bank_auth,2025-07-19 13:44:03.001158,,
TX100114,completed,2025-07-19 13:44:11.001158,False,BANK_DOWN
TX100115,init,2025-07-18 01:35:23.001158,,
TX100115,amount_entered,2025-07-18 01:35:32.001158,,
TX100115,pin_entered,2025-07-18 01:35:51.001158,,
TX100115,bank_auth,2025-07-18 01:35:59.001158,,
TX100115,completed,2025-07-18 01:36:06.001158,True,
TX100116,init,2025-08-28 06:01:17.001158,,
TX100116,amount_entered,2025-08-28 06:01:34.001158,,
TX100116,pin_entered,2025-08-28 06:01:40.001158,,
TX100116,bank_auth,2025-08-28 06:01:45.001158,,
TX100116,completed,2025-08-28 06:01:49.001158,True,
TX100117,init,2025-08-10 10:34:24.001158,,
TX100117,amount_entered,2025-08-10 10:34:40.001158,,
TX100117,pin_entered,2025-08-10 10:34:50.001158,,
TX100117,bank_auth,2025-08-10 10:35:12.001158,,
TX100117,completed,2025-08-10 10:35:19.001158,True,
TX100118,init,2025-07-17 23:23:16.001158,,
TX100118,amount_entered,2025-07-17 23:23:23.001158,,
TX100118,pin_entered,2025-07-17 23:23:40.001158,,
TX100118,bank_auth,2025-07-17 23:23:56.001158,,
TX100118,completed,2025-07-17 23:24:04.001158,True,
TX100119,init,2025-08-09 03:27:42.001158,,
TX100119,amount_entered,2025-08-09 03:27:44.001158,,
TX100119,pin_entered,2025-08-09 03:27:51.001158,,
TX100119,fail_before_bank,2025-08-09 03:27:56.001158,False,NETWORK_TIMEOUT
TX100120,init,2025-07-10 14:29:19.001158,,
TX100120,amount_entered,2025-07-10 14:29:38.001158,,
TX100120,pin_entered,2025-07-10 14:29:51.001158,,
TX100120,bank_auth,2025-07-10 14:30:16.001158,,
TX100120,completed,2025-07-10 14:30:25.001158,True,
TX100121,init,2025-07-05 12:19:27.001158,,
TX100121,amount_entered,2025-07-05 12:19:45.001158,,
TX100121,abandoned_after_amount,2025-07-05 12:20:00.001158,False,USER_ABORT
TX100122,init,2025-08-18 02:58:47.001158,,
TX100122,amount_entered,2025-08-18 02:58:53.001158,,
TX100122,pin_entered,2025-08-18 02:59:00.001158,,
TX100122,bank_auth,2025-08-18 02:59:24.001158,,
TX100122,completed,2025-08-18 02:59:28.001158,True,
TX100123,init,2025-08-23 14:43:28.001158,,
TX100123,amount_entered,2025-08-23 14:43:36.001158,,
TX100123,abandoned_after_amount,2025-08-23 14:43:41.001158,False,USER_ABORT
TX100124,init,2025-07-10 17:57:38.001158,,
TX100124,amount_entered,2025-07-10 17:57:51.001158,,
TX100124,pin_entered,2025-07-10 17:58:10.001158,,
TX100124,bank_auth,2025-07-10 17:58:38.001158,,
TX100124,completed,2025-07-10 17:58:39.001158,True,
TX100125,init,2025-07-21 05:47:05.001158,,
TX100125,amount_entered,2025-07-21 05:47:08.001158,,
TX100125,pin_entered,2025-07-21 05:47:20.001158,,
TX100125,bank_auth,2025-07-21 05:47:28.001158,,
TX100125,completed,2025-07-21 05:47:36.001158,True,
TX100126,init,2025-07-14 02:18:45.001158,,
TX100126,amount_entered,2025-07-14 02:19:02.001158,,
TX100126,pin_entered,2025-07-14 02:19:12.001158,,
TX100126,bank_auth,2025-07-14 02:19:31.001158,,
TX100126,completed,2025-07-14 02:19:33.001158,False,NETWORK_TIMEOUT
TX100127,init,2025-08-27 02:43:07.001158,,
TX100127,amount_entered,2025-08-27 02:43:14.001158,,
TX100127,pin_entered,2025-08-27 02:43:34.001158,,
TX100127,bank_auth,2025-08-27 02:43:45.001158,,
TX100127,completed,2025-08-27 02:43:54.001158,False,INCORRECT_PIN
TX100128,init,2025-07-17 04:44:51.001158,,
TX100128,amount_entered,2025-07-17 04:45:01.001158,,
TX100128,pin_entered,2025-07-17 04:45:09.001158,,
TX100128,bank_auth,2025-07-17 04:45:27.001158,,
TX100128,completed,2025-07-17 04:45:30.001158,False,UPI_LIMIT_EXCEEDED
TX100129,init,2025-07-08 09:29:14.001158,,
TX100129,amount_entered,2025-07-08 09:29:32.001158,,
TX100129,abandoned_after_amount,2025-07-08 09:29:52.001158,False,USER_ABORT
TX100130,init,2025-08-05 11:53:53.001158,,
TX100130,amount_entered,2025-08-05 11:54:06.001158,,
TX100130,pin_entered,2025-08-05 11:54:15.001158,,
TX100130,bank_auth,2025-08-05 11:54:23.001158,,
TX100130,completed,2025-08-05 11:54:29.001158,True,
TX100131,init,2025-07-10 11:12:56.001158,,
TX100131,amount_entered,2025-07-10 11:13:00.001158,,
TX100131,abandoned_after_amount,2025-07-10 11:13:23.001158,False,UPI_LIMIT_EXCEEDED
TX100132,init,2025-08-05 01:58:02.001158,,
TX100132,amount_entered,2025-08-05 01:58:04.001158,,
TX100132,pin_entered,2025-08-05 01:58:24.001158,,
TX100132,bank_auth,2025-08-05 01:58:34.001158,,
TX100132,completed,2025-08-05 01:58:42.001158,True,
TX100133,init,2025-08-02 07:27:52.001158,,
TX100133,abandoned_after_init,2025-08-02 07:28:11.001158,False,USER_ABORT
TX100134,init,2025-07-06 23:15:14.001158,,
TX100134,abandoned_after_init,2025-07-06 23:15:16.001158,False,USER_ABORT
TX100135,init,2025-07-18 13:01:05.001158,,
TX100135,amount_entered,2025-07-18 13:01:18.001158,,
TX100135,pin_entered,2025-07-18 13:01:32.001158,,
TX100135,bank_auth,2025-07-18 13:01:37.001158,,
TX100135,completed,2025-07-18 13:01:45.001158,True,
TX100136,init,2025-07-07 14:08:53.001158,,
TX100136,amount_entered,2025-07-07 14:09:10.001158,,
TX100136,pin_entered,2025-07-07 14:09:24.001158,,
TX100136,bank_auth,2025-07-07 14:09:42.001158,,
TX100136,completed,2025-07-07 14:09:47.001158,True,
TX100137,init,2025-08-15 00:37:44.001158,,
TX100137,amount_entered,2025-08-15 00:37:59.001158,,
TX100137,pin_entered,2025-08-15 00:38:10.001158,,
TX100137,fail_before_bank,2025-08-15 00:38:28.001158,False,NETWORK_TIMEOUT
TX100138,init,2025-07-21 09:27:35.001158,,
TX100138,amount_entered,2025-07-21 09:27:48.001158,,
TX100138,pin_entered,2025-07-21 09:28:07.001158,,
TX100138,bank_auth,2025-07-21 09:28:18.001158,,
TX100138,completed,2025-07-21 09:28:24.001158,False,NETWORK_TIMEOUT
TX100139,init,2025-07-07 07:42:07.001158,,
TX100139,amount_entered,2025-07-07 07:42:25.001158,,
TX100139,pin_entered,2025-07-07 07:42:37.001158,,
TX100139,bank_auth,2025-07-07 07:42:59.001158,,
TX100139,completed,2025-07-07 07:43:01.001158,True,
TX100140,init,2025-07-28 22:37:36.001158,,
TX100140,amount_entered,2025-07-28 22:37:50.001158,,
TX100140,pin_entered,2025-07-28 22:37:54.001158,,
TX100140,bank_auth,2025-07-28 22:38:05.001158,,
TX100140,completed,2025-07-28 22:38:14.001158,False,NETWORK_TIMEOUT
TX100141,init,2025-07-20 20:32:44.001158,,
TX100141,amount_entered,2025-07-20 20:32:53.001158,,
TX100141,pin_entered,2025-07-20 20:32:59.001158,,
TX100141,bank_auth,2025-07-20 20:33:23.001158,,
TX100141,completed,2025-07-20 20:33:31.001158,True,
TX100142,init,2025-07-14 14:13:22.001158,,
TX100142,amount_entered,2025-07-14 14:13:40.001158,,
TX100142,pin_entered,2025-07-14 14:14:01.001158,,
TX100142,bank_auth,2025-07-14 14:14:22.001158,,
TX100142,completed,2025-07-14 14:14:23.001158,False,NETWORK_TIMEOUT
TX100143,init,2025-07-26 23:59:22.001158,,
TX100143,amount_entered,2025-07-26 23:59:30.001158,,
TX100143,pin_entered,2025-07-26 23:59:52.001158,,
TX100143,bank_auth,2025-07-26 23:59:59.001158,,
TX100143,completed,2025-07-27 00:00:08.001158,True,
TX100144,init,2025-07-19 15:36:03.001158,,
TX100144,amount_entered,2025-07-19 15:36:22.001158,,
TX100144,pin_entered,2025-07-19 15:36:34.001158,,
TX100144,bank_auth,2025-07-19 15:36:55.001158,,
TX100144,completed,2025-07-19 15:37:04.001158,True,
TX100145,init,2025-08-20 04:44:45.001158,,
TX100145,amount_entered,2025-08-20 04:44:57.001158,,
TX100145,pin_entered,2025-08-20 04:45:19.001158,,
TX100145,bank_auth,2025-08-20 04:45:28.001158,,
TX100145,completed,2025-08-20 04:45:36.001158,True,
TX100146,init,2025-08-21 03:23:35.001158,,
TX100146,amount_entered,2025-08-21 03:23:52.001158,,
TX100146,pin_entered,2025-08-21 03:24:06.001158,,
TX100146,bank_auth,2025-08-21 03:24:16.001158,,
TX100146,completed,2025-08-21 03:24:23.001158,True,
TX100147,init,2025-08-30 13:24:21.001158,,
TX100147,amount_entered,2025-08-30 13:24:27.001158,,
TX100147,pin_entered,2025-08-30 13:24:46.001158,,
TX100147,bank_auth,2025-08-30 13:24:58.001158,,
TX100147,completed,2025-08-30 13:25:02.001158,False,NETWORK_TIMEOUT
TX100148,init,2025-08-14 08:06:37.001158,,
TX100148,amount_entered,2025-08-14 08:06:53.001158,,
TX100148,pin_entered,2025-08-14 08:07:06.001158,,
TX100148,bank_auth,2025-08-14 08:07:30.001158,,
TX100148,completed,2025-08-14 08:07:32.001158,True,
TX100149,init,2025-07-06 17:52:21.001158,,
TX100149,amount_entered,2025-07-06 17:52:28.001158,,
TX100149,pin_entered,2025-07-06 17:52:48.001158,,
TX100149,bank_auth,2025-07-06 17:52:58.001158,,
TX100149,completed,2025-07-06 17:53:02.001158,True,
TX100150,init,2025-08-21 04:35:58.001158,,
TX100150,amount_entered,2025-08-21 04:36:02.001158,,
TX100150,pin_entered,2025-08-21 04:36:14.001158,,
TX100150,bank_auth,2025-08-21 04:36:22.001158,,
TX100150,completed,2025-08-21 04:36:30.001158,True,
TX100151,init,2025-08-17 21:14:30.001158,,
TX100151,amount_entered,2025-08-17 21:14:43.001158,,
TX100151,pin_entered,2025-08-17 21:15:02.001158,,
TX100151,bank_auth,2025-08-17 21:15:24.001158,,
TX100151,completed,2025-08-17 21:15:28.001158,True,
TX100152,init,2025-08-19 13:25:56.001158,,
TX100152,amount_entered,2025-08-19 13:26:02.001158,,
TX100152,abandoned_after_amount,2025-08-19 13:26:21.001158,False,USER_ABORT
TX100153,init,2025-07-13 18:02:34.001158,,
TX100153,amount_entered,2025-07-13 18:02:43.001158,,
TX100153,pin_entered,2025-07-13 18:02:59.001158,,
TX100153,bank_auth,2025-07-13 18:03:28.001158,,
TX100153,completed,2025-07-13 18:03:34.001158,False,UPI_LIMIT_EXCEEDED
TX100154,init,2025-08-26 17:53:01.001158,,
TX100154,amount_entered,2025-08-26 17:53:05.001158,,
TX100154,pin_entered,2025-08-26 17:53:10.001158,,
TX100154,bank_auth,2025-08-26 17:53:17.001158,,
TX100154,completed,2025-08-26 17:53:23.001158,True,
TX100155,init,2025-07-23 21:58:37.001158,,
TX100155,amount_entered,2025-07-23 21:58:43.001158,,
TX100155,pin_entered,2025-07-23 21:58:46.001158,,
TX100155,bank_auth,2025-07-23 21:59:05.001158,,
TX100155,completed,2025-07-23 21:59:07.001158,True,
TX100156,init,2025-07-13 18:06:50.001158,,
TX100156,amount_entered,2025-07-13 18:07:03.001158,,
TX100156,pin_entered,2025-07-13 18:07:24.001158,,
TX100156,bank_auth,2025-07-13 18:07:45.001158,,
TX100156,completed,2025-07-13 18:07:49.001158,True,
TX100157,init,2025-08-22 10:45:08.001158,,
TX100157,amount_entered,2025-08-22 10:45:16.001158,,
TX100157,pin_entered,2025-08-22 10:45:37.001158,,
TX100157,bank_auth,2025-08-22 10:45:51.001158,,
TX100157,completed,2025-08-22 10:45:54.001158,True,
TX100158,init,2025-07-12 21:28:57.001158,,
TX100158,amount_entered,2025-07-12 21:29:15.001158,,
TX100158,pin_entered,2025-07-12 21:29:35.001158,,
TX100158,bank_auth,2025-07-12 21:29:40.001158,,
TX100158,completed,2025-07-12 21:29:45.001158,False,INCORRECT_PIN
TX100159,init,2025-07-05 06:53:56.001158,,
TX100159,amount_entered,2025-07-05 06:54:02.001158,,
TX100159,pin_entered,2025-07-05 06:54:08.001158,,
TX100159,bank_auth,2025-07-05 06:54:37.001158,,
TX100159,completed,2025-07-05 06:54:46.001158,True,
TX100160,init,2025-08-20 06:29:54.001158,,
TX100160,amount_entered,2025-08-20 06:30:03.001158,,
TX100160,pin_entered,2025-08-20 06:30:23.001158,,
TX100160,bank_auth,2025-08-20 06:30:30.001158,,
TX100160,completed,2025-08-20 06:30:36.001158,True,
TX100161,init,2025-07-17 12:46:40.001158,,
TX100161,amount_entered,2025-07-17 12:46:58.001158,,
TX100161,pin_entered,2025-07-17 12:47:16.001158,,
TX100161,bank_auth,2025-07-17 12:47:23.001158,,
TX100161,completed,2025-07-17 12:47:27.001158,True,
TX100162,init,2025-07-10 08:31:52.001158,,
TX100162,amount_entered,2025-07-10 08:32:09.001158,,
TX100162,pin_entered,2025-07-10 08:32:15.001158,,
TX100162,fail_before_bank,2025-07-10 08:32:20.001158,False,USER_ABORT
TX100163,init,2025-08-12 17:09:30.001158,,
TX100163,amount_entered,2025-08-12 17:09:48.001158,,
TX100163,pin_entered,2025-08-12 17:09:55.001158,,
TX100163,bank_auth,2025-08-12 17:09:59.001158,,
TX100163,completed,2025-08-12 17:10:07.001158,False,NETWORK_TIMEOUT
TX100164,init,2025-07-29 15:00:53.001158,,
TX100164,amount_entered,2025-07-29 15:01:07.001158,,
TX100164,pin_entered,2025-07-29 15:01:22.001158,,
TX100164,fail_before_bank,2025-07-29 15:01:27.001158,False,USER_ABORT
TX100165,init,2025-08-24 11:36:16.001158,,
TX100165,amount_entered,2025-08-24 11:36:26.001158,,
TX100165,pin_entered,2025-08-24 11:36:37.001158,,
TX100165,fail_before_bank,2025-08-24 11:36:49.001158,False,USER_ABORT
TX100166,init,2025-08-08 06:41:26.001158,,
TX100166,amount_entered,2025-08-08 06:41:43.001158,,
TX100166,pin_entered,2025-08-08 06:41:49.001158,,
TX100166,bank_auth,2025-08-08 06:42:05.001158,,
TX100166,completed,2025-08-08 06:42:10.001158,True,
TX100167,init,2025-08-18 04:33:46.001158,,
TX100167,amount_entered,2025-08-18 04:34:01.001158,,
TX100167,pin_entered,2025-08-18 04:34:08.001158,,
TX100167,bank_auth,2025-08-18 04:34:29.001158,,
TX100167,completed,2025-08-18 04:34:30.001158,True,
TX100168,init,2025-07-29 16:20:34.001158,,
TX100168,amount_entered,2025-07-29 16:20:46.001158,,
TX100168,pin_entered,2025-07-29 16:20:58.001158,,
TX100168,fail_before_bank,2025-07-29 16:21:04.001158,False,USER_ABORT
TX100169,init,2025-07-21 10:01:02.001158,,
TX100169,amount_entered,2025-07-21 10:01:17.001158,,
TX100169,pin_entered,2025-07-21 10:01:35.001158,,
TX100169,bank_auth,2025-07-21 10:01:39.001158,,
TX100169,completed,2025-07-21 10:01:47.001158,False,NETWORK_TIMEOUT
TX100170,init,2025-08-21 07:15:36.001158,,
TX100170,amount_entered,2025-08-21 07:15:50.001158,,
TX100170,pin_entered,2025-08-21 07:15:53.001158,,
TX100170,bank_auth,2025-08-21 07:16:00.001158,,
TX100170,completed,2025-08-21 07:16:08.001158,False,NETWORK_TIMEOUT
TX100171,init,2025-08-28 17:15:41.001158,,
TX100171,amount_entered,2025-08-28 17:16:00.001158,,
TX100171,abandoned_after_amount,2025-08-28 17:16:23.001158,False,UPI_LIMIT_EXCEEDED
TX100172,init,2025-09-01 00:48:17.001158,,
TX100172,amount_entered,2025-09-01 00:48:23.001158,,
TX100172,pin_entered,2025-09-01 00:48:32.001158,,
TX100172,bank_auth,2025-09-01 00:48:40.001158,,
TX100172,completed,2025-09-01 00:48:41.001158,True,
TX100173,init,2025-07-03 09:15:02.001158,,
TX100173,amount_entered,2025-07-03 09:15:19.001158,,
TX100173,abandoned_after_amount,2025-07-03 09:15:22.001158,False,UPI_LIMIT_EXCEEDED
TX100174,init,2025-08-11 20:52:59.001158,,
TX100174,amount_entered,2025-08-11 20:53:17.001158,,
TX100174,pin_entered,2025-08-11 20:53:35.001158,,
TX100174,bank_auth,2025-08-11 20:53:54.001158,,
TX100174,completed,2025-08-11 20:54:03.001158,True,
TX100175,init,2025-07-10 13:12:50.001158,,
TX100175,amount_entered,2025-07-10 13:13:02.001158,,
TX100175,pin_entered,2025-07-10 13:13:21.001158,,
TX100175,bank_auth,2025-07-10 13:13:42.001158,,
TX100175,completed,2025-07-10 13:13:48.001158,True,
TX100176,init,2025-07-11 03:35:39.001158,,
TX100176,amount_entered,2025-07-11 03:35:46.001158,,
TX100176,pin_entered,2025-07-11 03:35:55.001158,,
TX100176,fail_before_bank,2025-07-11 03:36:07.001158,False,USER_ABORT
TX100177,init,2025-08-12 21:24:46.001158,,
TX100177,amount_entered,2025-08-12 21:24:49.001158,,
TX100177,pin_entered,2025-08-12 21:25:10.001158,,
TX100177,bank_auth,2025-08-12 21:25:22.001158,,
TX100177,completed,2025-08-12 21:25:26.001158,True,
TX100178,init,2025-07-10 16:23:37.001158,,
TX100178,amount_entered,2025-07-10 16:23:40.001158,,
TX100178,pin_entered,2025-07-10 16:23:43.001158,,
TX100178,bank_auth,2025-07-10 16:23:59.001158,,
TX100178,completed,2025-07-10 16:24:04.001158,True,
TX100179,init,2025-08-06 02:22:06.001158,,
TX100179,amount_entered,2025-08-06 02:22:10.001158,,
TX100179,pin_entered,2025-08-06 02:22:34.001158,,
TX100179,bank_auth,2025-08-06 02:22:42.001158,,
TX100179,completed,2025-08-06 02:22:50.001158,False,INCORRECT_PIN
TX100180,init,2025-08-14 22:37:22.001158,,
TX100180,amount_entered,2025-08-14 22:37:27.001158,,
TX100180,pin_entered,2025-08-14 22:37:30.001158,,
TX100180,bank_auth,2025-08-14 22:37:48.001158,,
TX100180,completed,2025-08-14 22:37:51.001158,True,
TX100181,init,2025-08-16 12:27:34.001158,,
TX100181,amount_entered,2025-08-16 12:27:48.001158,,
TX100181,pin_entered,2025-08-16 12:27:57.001158,,
TX100181,fail_before_bank,2025-08-16 12:28:15.001158,False,NETWORK_TIMEOUT
TX100182,init,2025-08-09 18:12:38.001158,,
TX100182,amount_entered,2025-08-09 18:12:54.001158,,
TX100182,pin_entered,2025-08-09 18:13:16.001158,,
TX100182,bank_auth,2025-08-09 18:13:29.001158,,
TX100182,completed,2025-08-09 18:13:36.001158,True,
TX100183,init,2025-07-06 00:59:39.001158,,
TX100183,amount_entered,2025-07-06 00:59:54.001158,,
TX100183,pin_entered,2025-07-06 01:00:05.001158,,
TX100183,bank_auth,2025-07-06 01:00:16.001158,,
TX100183,completed,2025-07-06 01:00:20.001158,True,
TX100184,init,2025-08-05 08:40:13.001158,,
TX100184,amount_entered,2025-08-05 08:40:19.001158,,
TX100184,pin_entered,2025-08-05 08:40:41.001158,,
TX100184,bank_auth,2025-08-05 08:41:01.001158,,
TX100184,completed,2025-08-05 08:41:03.001158,False,INCORRECT_PIN
TX100185,init,2025-08-20 10:45:50.001158,,
TX100185,amount_entered,2025-08-20 10:46:05.001158,,
TX100185,pin_entered,2025-08-20 10:46:27.001158,,
TX100185,bank_auth,2025-08-20 10:46:39.001158,,
TX100185,completed,2025-08-20 10:46:42.001158,True,
TX100186,init,2025-08-15 10:46:01.001158,,
TX100186,amount_entered,2025-08-15 10:46:10.001158,,
TX100186,pin_entered,2025-08-15 10:46:13.001158,,
TX100186,bank_auth,2025-08-15 10:46:20.001158,,
TX100186,completed,2025-08-15 10:46:29.001158,True,
TX100187,init,2025-08-26 05:55:37.001158,,
TX100187,amount_entered,2025-08-26 05:55:53.001158,,
TX100187,pin_entered,2025-08-26 05:56:05.001158,,
TX100187,bank_auth,2025-08-26 05:56:22.001158,,
TX100187,completed,2025-08-26 05:56:23.001158,True,
TX100188,init,2025-08-03 16:21:34.001158,,
TX100188,amount_entered,2025-08-03 16:21:40.001158,,
TX100188,abandoned_after_amount,2025-08-03 16:22:02.001158,False,USER_ABORT
TX100189,init,2025-08-09 08:54:32.001158,,
TX100189,amount_entered,2025-08-09 08:54:40.001158,,
TX100189,pin_entered,2025-08-09 08:54:47.001158,,
TX100189,bank_auth,2025-08-09 08:55:04.001158,,
TX100189,completed,2025-08-09 08:55:13.001158,True,
TX100190,init,2025-08-06 23:40:52.001158,,
TX100190,amount_entered,2025-08-06 23:40:54.001158,,
TX100190,pin_entered,2025-08-06 23:41:00.001158,,
TX100190,fail_before_bank,2025-08-06 23:41:13.001158,False,NETWORK_TIMEOUT
TX100191,init,2025-07-07 14:20:49.001158,,
TX100191,amount_entered,2025-07-07 14:21:05.001158,,
